행정구역,2020년04월_총인구수,Column1
경상남도 창원시 마산회원구 합성2동(4812759000),8046,
경상남도 창원시 마산회원구 구암1동(4812760000),9424,
경상남도 창원시 마산회원구 구암2동(4812761000),9920,
경상남도 창원시 마산회원구 봉암동(4812762000),3502,
경상남도 창원시 진해구 (4812900000),192759,
경상남도 창원시 진해구 충무동(4812953000),17656,
경상남도 창원시 진해구 여좌동(4812954000),9009,
경상남도 창원시 진해구 태백동(4812955000),5264,
경상남도 창원시 진해구 경화동(4812956000),11538,
경상남도 창원시 진해구 병암동(4812957000),7689,
경상남도 창원시 진해구 석동(4812958000),17469,
경상남도 창원시 진해구 이동(4812959000),8575,
경상남도 창원시 진해구 자은동(4812960000),21703,
경상남도 창원시 진해구 덕산동(4812961000),10294,
경상남도 창원시 진해구 풍호동(4812962000),26322,
경상남도 창원시 진해구 웅천동(4812963000),12434,
경상남도 창원시 진해구 웅동1동(4812964000),6592,
경상남도 창원시 진해구 웅동2동(4812965000),38214,
경상남도 진주시 (4817000000),347578,
경상남도 진주시 문산읍(4817025000),8455,
경상남도 진주시 내동면(4817031000),4189,
경상남도 진주시 정촌면(4817032000),7354,
경상남도 진주시 금곡면(4817033000),2293,
경상남도 진주시 진성면(4817035000),1963,
경상남도 진주시 일반성면(4817036000),2672,
경상남도 진주시 이반성면(4817037000),1634,
경상남도 진주시 사봉면(4817038000),1526,
경상남도 진주시 지수면(4817039000),1498,
경상남도 진주시 대곡면(4817040000),3320,
경상남도 진주시 금산면(4817041000),21582,
경상남도 진주시 집현면(4817042000),4818,
경상남도 진주시 미천면(4817043000),1663,
경상남도 진주시 명석면(4817044000),4151,
경상남도 진주시 대평면(4817045000),1105,
경상남도 진주시 수곡면(4817046000),2251,
경상남도 진주시 천전동(4817051500),28249,
경상남도 진주시 성북동(4817055500),10993,
경상남도 진주시 중앙동(4817056500),11641,
경상남도 진주시 상봉동(4817059500),14629,
경상남도 진주시 상대동(4817067300),20541,
경상남도 진주시 하대동(4817067800),25712,
경상남도 진주시 상평동(4817068000),12092,
경상남도 진주시 초장동(4817069500),27186,
경상남도 진주시 평거동(4817071000),28502,
경상남도 진주시 신안동(4817071500),12158,
경상남도 진주시 이현동(4817072000),12488,
경상남도 진주시 판문동(4817073000),21905,
경상남도 진주시 가호동(4817074000),25668,
경상남도 진주시 충무공동(4817075000),25340,
경상남도 통영시 (4822000000),130221,
경상남도 통영시 산양읍(4822025000),4806,
경상남도 통영시 용남면(4822031000),12910,
경상남도 통영시 도산면(4822033000),2955,
경상남도 통영시 광도면(4822034000),31267,
경상남도 통영시 욕지면(4822035000),2064,
경상남도 통영시 한산면(4822036000),2064,
경상남도 통영시 사량면(4822037000),1507,
경상남도 통영시 도천동(4822051000),9101,
경상남도 통영시 명정동(4822053000),3100,
경상남도 통영시 중앙동(4822055000),4158,
경상남도 통영시 정량동(4822059000),9212,
경상남도 통영시 북신동(4822060000),10811,
경상남도 통영시 미수동(4822066500),11616,
경상남도 통영시 봉평동(4822067000),10608,
경상남도 통영시 무전동(4822070000),14042,
경상남도 사천시 (4824000000),111365,
경상남도 사천시 사천읍(4824025000),18744,
경상남도 사천시 정동면(4824031000),10708,
경상남도 사천시 사남면(4824032000),16044,
경상남도 사천시 용현면(4824033000),7839,
경상남도 사천시 축동면(4824034000),1667,
경상남도 사천시 곤양면(4824035000),3529,
경상남도 사천시 곤명면(4824036000),2926,
경상남도 사천시 서포면(4824037000),3564,
경상남도 사천시 동서동(4824051000),6394,
경상남도 사천시 선구동(4824052000),5320,
경상남도 사천시 동서금동(4824053000),6304,
경상남도 사천시 벌룡동(4824055000),15639,
경상남도 사천시 향촌동(4824057000),6938,
경상남도 사천시 남양동(4824059500),5469,
경상남도 사천시 신수출장소(4824089000),280,
경상남도 김해시 (4825000000),542929,
경상남도 김해시 진영읍(4825025000),55708,
경상남도 김해시 주촌면(4825032000),17588,
경상남도 김해시 진례면(4825033000),6698,
경상남도 김해시 한림면(4825034000),7827,
경상남도 김해시 생림면(4825035000),3806,
경상남도 김해시 상동면(4825036000),3239,
경상남도 김해시 대동면(4825037000),6323,
경상남도 김해시 동상동(4825051000),10064,
경상남도 김해시 회현동(4825052000),9687,
경상남도 김해시 부원동(4825053000),10217,
경상남도 김해시 내외동(4825054000),74747,
경상남도 김해시 북부동(4825055000),80813,
경상남도 김해시 칠산서부동(4825056500),9569,
경상남도 김해시 활천동(4825058000),41348,
경상남도 김해시 삼안동(4825059000),34401,
경상남도 김해시 불암동(4825060000),7931,
경상남도 김해시 장유1동(4825061000),56282,
경상남도 김해시 장유2동(4825062000),36868,
경상남도 김해시 장유3동(4825063000),69813,
경상남도 밀양시 (4827000000),105201,
경상남도 밀양시 삼랑진읍(4827025000),5445,
경상남도 밀양시 삼랑진임천출장소(4827025100),1293,
경상남도 밀양시 하남읍(4827025300),7251,
경상남도 밀양시 부북면(4827031000),5301,
경상남도 밀양시 상동면(4827032000),3104,
경상남도 밀양시 산외면(4827033000),2899,
경상남도 밀양시 산내면(4827034000),3958,
경상남도 밀양시 단장면(4827035000),4337,
경상남도 밀양시 상남면(4827036000),8710,
경상남도 밀양시 초동면(4827037000),3449,
경상남도 밀양시 무안면(4827038000),5147,
경상남도 밀양시 청도면(4827039000),1773,
경상남도 밀양시 내일동(4827051000),2884,
경상남도 밀양시 내이동(4827052000),14936,
경상남도 밀양시 삼문동(4827053000),20631,
경상남도 밀양시 가곡동(4827054000),7992,
경상남도 밀양시 교동(4827055000),6091,
경상남도 거제시 (4831000000),247427,
경상남도 거제시 일운면(4831031000),7712,
경상남도 거제시 동부면(4831032000),3174,
경상남도 거제시 남부면(4831033000),1600,
경상남도 거제시 거제면(4831034000),7334,
경상남도 거제시 둔덕면(4831035000),3016,
경상남도 거제시 사등면(4831036000),12277,
경상남도 거제시 사등면가조출장소(4831036600),1120,
경상남도 거제시 연초면(4831037000),8451,
경상남도 거제시 하청면(4831038000),3705,
경상남도 거제시 하청면칠천출장소(4831038500),1112,
경상남도 거제시 장목면(4831039000),3236,
경상남도 거제시 장목면외포출장소(4831039500),1404,
경상남도 거제시 장승포동(4831051000),6529,
경상남도 거제시 능포동(4831053000),9744,
경상남도 거제시 아주동(4831054000),27647,
경상남도 거제시 옥포1동(4831055000),7245,
경상남도 거제시 옥포2동(4831056000),26716,
경상남도 거제시 장평동(4831057000),20801,
경상남도 거제시 고현동(4831058000),36245,
경상남도 거제시 상문동(4831059000),34681,
경상남도 거제시 수양동(4831060000),23678,
경상남도 양산시 (4833000000),351383,
경상남도 양산시 물금읍(4833025300),118927,
경상남도 양산시 동면(4833031000),35404,
경상남도 양산시 원동면(4833032000),3387,
경상남도 양산시 상북면(4833033000),13156,
경상남도 양산시 하북면(4833034000),8462,
경상남도 양산시 중앙동(4833051000),11464,
경상남도 양산시 양주동(4833051500),34087,
경상남도 양산시 삼성동(4833052000),22364,
경상남도 양산시 강서동(4833053000),9176,
경상남도 양산시 서창동(4833054000),28811,
경상남도 양산시 소주동(4833055000),20152,
경상남도 양산시 평산동(4833056000),31048,
경상남도 양산시 덕계동(4833057000),14945,
경상남도 의령군 (4872000000),26979,
경상남도 의령군 의령읍(4872025000),9506,
경상남도 의령군 가례면(4872031000),1725,
경상남도 의령군 칠곡면(4872032000),1167,
경상남도 의령군 대의면(4872033000),1029,
경상남도 의령군 화정면(4872034000),1574,
경상남도 의령군 용덕면(4872035000),1611,
경상남도 의령군 정곡면(4872036000),1456,
경상남도 의령군 지정면(4872037000),1840,
경상남도 의령군 낙서면(4872038000),766,
경상남도 의령군 부림면(4872039000),2899,
경상남도 의령군 봉수면(4872040000),1027,
경상남도 의령군 궁류면(4872041500),1177,
경상남도 의령군 유곡면(4872042000),1202,
경상남도 함안군 (4873000000),64959,
경상남도 함안군 가야읍(4873025000),18768,
경상남도 함안군 칠원읍(4873025300),19904,
경상남도 함안군 함안면(4873031000),2442,
경상남도 함안군 군북면(4873032000),6266,
경상남도 함안군 법수면(4873033000),2896,
경상남도 함안군 대산면(4873034000),3533,
경상남도 함안군 칠서면(4873035000),5516,
경상남도 함안군 칠북면(4873036000),1973,
경상남도 함안군 산인면(4873038000),2756,
경상남도 함안군 여항면(4873039000),905,
경상남도 창녕군 (4874000000),61889,
경상남도 창녕군 창녕읍(4874025000),17250,
경상남도 창녕군 남지읍(4874025300),12324,
경상남도 창녕군 고암면(4874031000),2059,
경상남도 창녕군 성산면(4874032000),1643,
경상남도 창녕군 대합면(4874033000),3865,
경상남도 창녕군 이방면(4874034000),2535,
경상남도 창녕군 유어면(4874035000),1815,
경상남도 창녕군 대지면(4874036000),2585,
경상남도 창녕군 계성면(4874037000),2390,
경상남도 창녕군 영산면(4874038000),5633,
경상남도 창녕군 장마면(4874039000),1856,
경상남도 창녕군 도천면(4874040000),2794,
경상남도 창녕군 길곡면(4874041000),1522,
경상남도 창녕군 부곡면(4874042000),3618,
경상남도 고성군 (4882000000),51918,
경상남도 고성군 고성읍(4882025000),24783,
경상남도 고성군 삼산면(4882031000),1783,
경상남도 고성군 하일면(4882032000),1864,
경상남도 고성군 하이면(4882033000),2803,
경상남도 고성군 상리면(4882034000),1617,
경상남도 고성군 대가면(4882035000),1664,
경상남도 고성군 영현면(4882036000),882,
경상남도 고성군 영오면(4882037000),1443,
경상남도 고성군 개천면(4882038000),1145,
경상남도 고성군 구만면(4882039000),1011,
경상남도 고성군 회화면(4882040000),3623,
경상남도 고성군 마암면(4882041000),1792,
경상남도 고성군 동해면(4882042000),3137,
경상남도 고성군 거류면(4882043000),4371,
경상남도 남해군 (4884000000),43223,
경상남도 남해군 남해읍(4884025000),13204,
경상남도 남해군 이동면(4884031000),3796,
경상남도 남해군 상주면(4884032000),1632,
경상남도 남해군 삼동면(4884033000),3928,
경상남도 남해군 미조면(4884034000),2391,
경상남도 남해군 남면(4884035000),3619,
경상남도 남해군 서면(4884036000),2665,
경상남도 남해군 고현면(4884037000),3474,
경상남도 남해군 설천면(4884038000),2900,
경상남도 남해군 창선면(4884039000),5614,
경상남도 하동군 (4885000000),45753,
경상남도 하동군 하동읍(4885025000),10202,
경상남도 하동군 화개면(4885031000),3160,
경상남도 하동군 악양면(4885032000),3557,
경상남도 하동군 적량면(4885033000),1998,
경상남도 하동군 횡천면(4885034000),1910,
경상남도 하동군 고전면(4885035000),2339,
경상남도 하동군 금남면(4885036000),3553,
경상남도 하동군 진교면(4885037000),6205,
경상남도 하동군 양보면(4885038000),1822,
경상남도 하동군 북천면(4885039000),1807,
경상남도 하동군 청암면(4885040000),1588,
경상남도 하동군 옥종면(4885041000),4412,
경상남도 하동군 금성면(4885042000),3200,
경상남도 산청군 (4886000000),35223,
경상남도 산청군 산청읍(4886025000),6892,
경상남도 산청군 차황면(4886031000),1447,
경상남도 산청군 오부면(4886032000),1064,
경상남도 산청군 생초면(4886033000),2057,
경상남도 산청군 금서면(4886034000),2941,
경상남도 산청군 삼장면(4886035000),1867,
경상남도 산청군 시천면(4886036000),4210,
경상남도 산청군 단성면(4886037000),5649,
경상남도 산청군 신안면(4886038000),5817,
경상남도 산청군 생비량면(4886039000),1197,
경상남도 산청군 신등면(4886040000),2082,
경상남도 함양군 (4887000000),39377,
경상남도 함양군 함양읍(4887025000),18545,
경상남도 함양군 마천면(4887031000),2184,
경상남도 함양군 휴천면(4887032000),1608,
